Session;Participant;Block;Condition;Display;OnsetDelay;Percept;Time;Duration;iPercept;SpeedUp_first
2018-12-13-08-44-26;ABH1998w;40;Slow-down;KDE -45;1,483989;right;29,68947454;2,001355e-01; 6;TRUE
2018-12-13-08-44-26;ABH1998w;40;Slow-down;KDE -45;1,483989;right;30,97380640;7,388956e+00; 8;TRUE
2018-12-13-08-44-26;ABH1998w;41;Slow-down;KDE 45;1,017229;left; 1,15148795;2,098214e+01; 1;TRUE
2018-12-13-08-44-26;ABH1998w;41;Slow-down;KDE 45;1,017229;right;22,13362417;5,704378e+00; 2;TRUE
2018-12-13-08-44-26;ABH1998w;41;Slow-down;KDE 45;1,017229;left;27,83800220;1,332696e+01; 3;TRUE
2018-12-13-08-44-26;ABH1998w;41;Slow-down;KDE 45;1,017229;right;41,16502216;8,189556e+00; 5;TRUE
2018-12-13-08-44-26;ABH1998w;42;Slow-down;NC;1,003826;right; 0,78405414;2,183396e+01; 1;TRUE
2018-12-13-08-44-26;ABH1998w;42;Slow-down;NC;1,003826;left;22,61801536;2,752062e+00; 2;TRUE
2018-12-13-08-44-26;ABH1998w;42;Slow-down;NC;1,003826;right;25,37007721;7,255437e+00; 3;TRUE
2018-12-13-08-44-26;ABH1998w;42;Slow-down;NC;1,003826;left;32,62551391;9,991046e+00; 4;TRUE
2018-12-13-08-44-26;ABH1998w;42;Slow-down;NC;1,003826;right;42,61655994;1,599533e+01; 5;TRUE
2018-12-13-08-44-26;ABH1998w;43;Slow-down;KDE -45;1,361940;right; 0,38444518;2,603585e+01; 1;TRUE
2018-12-13-08-44-26;ABH1998w;43;Slow-down;KDE -45;1,361940;left;26,48708404;4,119828e+00; 3;TRUE
2018-12-13-08-44-26;ABH1998w;43;Slow-down;KDE -45;1,361940;right;30,60691215;2,535285e+01; 4;TRUE
2018-12-13-08-44-26;ABH1998w;43;Slow-down;KDE -45;1,361940;left;55,95976155;2,318390e+00; 5;TRUE
2018-12-13-08-44-26;ABH1998w;43;Slow-down;KDE -45;1,361940;right;58,27815127;1,501136e+00; 6;TRUE
2018-12-13-08-44-26;ABH1998w;44;Slow-down;KDE 45;1,326869;left; 0,88406982;1,918142e+01; 1;TRUE
2018-12-13-08-44-26;ABH1998w;44;Slow-down;KDE 45;1,326869;right;20,06549349;3,936239e+00; 2;TRUE
2018-12-13-08-44-26;ABH1998w;44;Slow-down;KDE 45;1,326869;left;24,01846772;4,119821e+00; 4;TRUE
2018-12-13-08-44-26;ABH1998w;44;Slow-down;KDE 45;1,326869;right;28,13828868;1,717968e+00; 5;TRUE
2018-12-13-08-44-26;ABH1998w;44;Slow-down;KDE 45;1,326869;left;29,88967227;2,001529e+00; 7;TRUE
2018-12-13-08-44-26;ABH1998w;44;Slow-down;KDE 45;1,326869;right;31,89127106;4,820222e+00; 9;TRUE
2018-12-13-08-44-26;ABH1998w;44;Slow-down;KDE 45;1,326869;left;36,74489855;1,551242e+00;11;TRUE
2018-12-13-08-44-26;ABH1998w;44;Slow-down;KDE 45;1,326869;right;38,29620041;3,269027e+00;13;TRUE
2018-12-13-08-44-26;ABH1998w;44;Slow-down;KDE 45;1,326869;left;41,59862089;4,536836e+00;15;TRUE
2018-12-13-08-44-26;ABH1998w;44;Slow-down;KDE 45;1,326869;right;46,13545713;9,273766e+00;16;TRUE
2018-12-13-08-44-26;ABH1998w;44;Slow-down;KDE 45;1,326869;left;55,44320889;3,335443e+00;18;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;left; 0,48378787;1,667668e-01; 1;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;right; 0,80067149;4,736916e+00; 3;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;left; 5,57097777;7,605836e+00; 5;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;right;13,17681421;4,470498e+00; 6;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;left;17,66356674;4,453456e+00; 8;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;right;22,11702269;1,517852e+00; 9;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;left;23,63487465;2,785505e+00;10;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;right;26,42043864;1,284202e+00;12;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;left;27,77134405;3,786618e+00;14;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;right;31,55796167;1,600886e+00;15;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;left;33,19224514;4,470003e+00;17;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;right;37,66231408;5,637606e+00;19;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;left;43,29991983;4,353340e+00;20;TRUE
2018-12-13-08-44-26;ABH1998w;45;Slow-down;NC;1,093657;left;49,68816404;6,504660e-01;22;TRUE
2018-12-12-15-53-46;ABP1991w; 1;Passive;KDE -45;1,309750;right; 1,18439621;1,309344e+01; 1;TRUE
2018-12-12-15-53-46;ABP1991w; 1;Passive;KDE -45;1,309750;left;14,29445469;1,851446e+01; 3;TRUE
2018-12-12-15-53-46;ABP1991w; 1;Passive;KDE -45;1,309750;right;32,80891904;1,966518e+01; 4;TRUE
2018-12-12-15-53-46;ABP1991w; 1;Passive;KDE -45;1,309750;left;52,49078518;7,172289e+00; 6;TRUE
2018-12-12-15-53-46;ABP1991w; 2;Passive;KDE 45;1,496019;right; 0,60051401;1,668262e-01; 1;TRUE
2018-12-12-15-53-46;ABP1991w; 2;Passive;KDE 45;1,496019;left; 0,93414827;1,052482e+01; 3;TRUE
2018-12-12-15-53-46;ABP1991w; 2;Passive;KDE 45;1,496019;right;11,47565796;2,091625e+01; 5;TRUE
2018-12-12-15-53-46;ABP1991w; 2;Passive;KDE 45;1,496019;left;32,39190310;1,831425e+01; 6;TRUE
2018-12-12-15-53-46;ABP1991w; 2;Passive;KDE 45;1,496019;right;50,72278417;5,537627e+00; 8;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;right; 0,66726729;3,052356e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;left; 3,80300492;9,507375e+00; 3;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;right;13,32893830;1,958003e+01; 5;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;left;32,90896360;2,235017e+00; 6;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;right;35,14405757;5,804433e+00; 8;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;left;40,94849056;1,317716e+00; 9;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;right;42,26620644;2,034976e+00;10;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;left;44,30118267;1,084090e+00;11;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;right;45,38534865;1,117441e+00;13;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;left;46,51951857;1,717949e+00;15;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;right;48,23754458;9,173031e-01;17;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;left;49,18822544;1,200895e+00;19;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;right;50,55593002;2,885594e+00;21;TRUE
2018-12-12-15-53-46;ABP1991w; 3;Passive;NC;1,459755;left;53,45819581;5,854547e+00;23;TRUE
2018-12-12-15-53-46;ABP1991w; 4;Passive;KDE -45;1,356143;right; 0,70061953;5,571045e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w; 4;Passive;KDE -45;1,356143;left; 6,32163095;1,027465e+01; 3;TRUE
2018-12-12-15-53-46;ABP1991w; 4;Passive;KDE -45;1,356143;right;16,59636041;1,416095e+01; 5;TRUE
2018-12-12-15-53-46;ABP1991w; 4;Passive;KDE -45;1,356143;left;30,75730759;5,821121e+00; 6;TRUE
2018-12-12-15-53-46;ABP1991w; 4;Passive;KDE -45;1,356143;right;36,57850548;6,788460e+00; 8;TRUE
2018-12-12-15-53-46;ABP1991w; 4;Passive;KDE -45;1,356143;left;43,40041710;7,856081e+00;10;TRUE
2018-12-12-15-53-46;ABP1991w; 4;Passive;KDE -45;1,356143;right;51,30653140;6,004641e+00;12;TRUE
2018-12-12-15-53-46;ABP1991w; 4;Passive;KDE -45;1,356143;left;57,32787565;5,670834e-01;14;TRUE
2018-12-12-15-53-46;ABP1991w; 5;Passive;KDE 45;1,409863;left; 0,78403353;2,283436e+01; 1;TRUE
2018-12-12-15-53-46;ABP1991w; 5;Passive;KDE 45;1,409863;right;23,63510118;1,614592e+01; 3;TRUE
2018-12-12-15-53-46;ABP1991w; 5;Passive;KDE 45;1,409863;left;39,81430509;1,569550e+01; 5;TRUE
2018-12-12-15-53-46;ABP1991w; 6;Passive;NC;1,059871;right; 0,43375129;5,570964e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w; 6;Passive;NC;1,059871;left; 6,03809205;4,787004e+00; 3;TRUE
2018-12-12-15-53-46;ABP1991w; 6;Passive;NC;1,059871;right;11,42564874;3,002242e+00; 5;TRUE
2018-12-12-15-53-46;ABP1991w; 6;Passive;NC;1,059871;right;16,57964247;7,522458e+00; 7;TRUE
2018-12-12-15-53-46;ABP1991w; 6;Passive;NC;1,059871;left;24,38570412;4,069842e+00; 9;TRUE
2018-12-12-15-53-46;ABP1991w; 6;Passive;NC;1,059871;left;29,65644170;5,604317e+00;11;TRUE
2018-12-12-15-53-46;ABP1991w; 6;Passive;NC;1,059871;right;35,34414328;9,173776e+00;13;TRUE
2018-12-12-15-53-46;ABP1991w; 6;Passive;NC;1,059871;right;45,86904884;5,871192e+00;15;TRUE
2018-12-12-15-53-46;ABP1991w; 6;Passive;NC;1,059871;left;51,79030187;2,852223e+00;17;TRUE
2018-12-12-15-53-46;ABP1991w; 6;Passive;NC;1,059871;right;54,69291503;2,117994e+00;19;TRUE
2018-12-12-15-53-46;ABP1991w; 7;Passive;KDE -45;1,448639;right; 0,48381960;5,354113e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w; 7;Passive;KDE -45;1,448639;left; 5,88803297;1,100845e+01; 3;TRUE
2018-12-12-15-53-46;ABP1991w; 7;Passive;KDE -45;1,448639;right;16,89656035;3,335469e-01; 5;TRUE
2018-12-12-15-53-46;ABP1991w; 7;Passive;KDE -45;1,448639;left;17,36354632;3,836270e-01; 7;TRUE
2018-12-12-15-53-46;ABP1991w; 7;Passive;KDE -45;1,448639;right;17,74725605;1,165906e+01; 9;TRUE
2018-12-12-15-53-46;ABP1991w; 7;Passive;KDE -45;1,448639;left;29,40631131;1,969852e+01;10;TRUE
2018-12-12-15-53-46;ABP1991w; 7;Passive;KDE -45;1,448639;right;49,10490909;8,639960e+00;12;TRUE
2018-12-12-15-53-46;ABP1991w; 8;Passive;KDE 45;1,054786;left; 0,56720065;5,003897e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w; 8;Passive;KDE 45;1,054786;right; 5,65442679;3,619460e+00; 3;TRUE
2018-12-12-15-53-46;ABP1991w; 8;Passive;KDE 45;1,054786;left; 9,29061986;6,388283e+00; 5;TRUE
2018-12-12-15-53-46;ABP1991w; 8;Passive;KDE 45;1,054786;right;15,69557929;1,132542e+01; 7;TRUE
2018-12-12-15-53-46;ABP1991w; 8;Passive;KDE 45;1,054786;left;27,03773938;2,835529e+01; 9;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;right; 0,48380654;2,318413e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;left; 3,40275233;2,351751e+00; 3;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;right; 5,82125232;2,418482e+00; 5;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;left; 9,39073160;4,673744e-01; 7;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;right; 9,95779510;3,569411e+00; 9;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;right;15,44539604;4,020181e+00;11;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;left;19,54856327;2,068739e+00;13;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;right;23,35153802;6,588366e+00;15;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;right;31,72469956;3,652798e+00;17;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;right;38,11299858;3,085690e+00;19;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;right;42,51640866;3,402600e+00;21;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;left;46,15255135;2,151704e+00;23;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;right;48,38758965;3,486026e+00;25;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;left;51,97370447;2,935617e+00;27;TRUE
2018-12-12-15-53-46;ABP1991w; 9;Passive;NC;1,238782;right;55,34300381;3,119025e+00;29;TRUE
2018-12-12-15-53-46;ABP1991w;10;Passive;KDE -45;1,244874;right; 0,86743759;1,012451e+01; 1;TRUE
2018-12-12-15-53-46;ABP1991w;10;Passive;KDE -45;1,244874;left;11,00862036;7,255658e+00; 3;TRUE
2018-12-12-15-53-46;ABP1991w;10;Passive;KDE -45;1,244874;right;18,31487249;1,214219e+01; 5;TRUE
2018-12-12-15-53-46;ABP1991w;10;Passive;KDE -45;1,244874;left;31,32438509;1,047476e+01; 7;TRUE
2018-12-12-15-53-46;ABP1991w;10;Passive;KDE -45;1,244874;right;41,79914894;4,336687e+00; 8;TRUE
2018-12-12-15-53-46;ABP1991w;10;Passive;KDE -45;1,244874;left;46,15253052;1,184254e+01;10;TRUE
2018-12-12-15-53-46;ABP1991w;11;Passive;KDE 45;1,268732;left; 0,61725807;9,173733e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w;11;Passive;KDE 45;1,268732;right; 9,79106566;9,007886e-01; 3;TRUE
2018-12-12-15-53-46;ABP1991w;11;Passive;KDE 45;1,268732;left;10,69185424;9,924207e+00; 4;TRUE
2018-12-12-15-53-46;ABP1991w;11;Passive;KDE 45;1,268732;right;20,66611507;1,798062e+01; 6;TRUE
2018-12-12-15-53-46;ABP1991w;11;Passive;KDE 45;1,268732;left;38,64673722;2,041578e+01; 7;TRUE
2018-12-12-15-53-46;ABP1991w;13;Passive;KDE -45;1,163757;right; 0,55044196;7,038767e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w;13;Passive;KDE -45;1,163757;left; 7,67266921;9,207077e+00; 3;TRUE
2018-12-12-15-53-46;ABP1991w;13;Passive;KDE -45;1,163757;right;17,02990458;1,472807e+01; 5;TRUE
2018-12-12-15-53-46;ABP1991w;13;Passive;KDE -45;1,163757;left;31,80802649;1,404418e+01; 7;TRUE
2018-12-12-15-53-46;ABP1991w;14;Passive;KDE 45;1,125335;left; 0,40040186;4,536889e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w;14;Passive;KDE 45;1,125335;right; 4,97057030;5,637688e+00; 3;TRUE
2018-12-12-15-53-46;ABP1991w;14;Passive;KDE 45;1,125335;left;10,62499864;9,290509e+00; 5;TRUE
2018-12-12-15-53-46;ABP1991w;14;Passive;KDE 45;1,125335;right;19,91550810;1,462804e+01; 6;TRUE
2018-12-12-15-53-46;ABP1991w;14;Passive;KDE 45;1,125335;left;34,54354885;1,322688e+01; 7;TRUE
2018-12-12-15-53-46;ABP1991w;15;Passive;NC;1,114686;right; 0,48379597;4,420144e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w;15;Passive;NC;1,114686;left; 4,90394016;1,584435e+00; 2;TRUE
2018-12-12-15-53-46;ABP1991w;15;Passive;NC;1,114686;right; 6,63855785;4,386785e+00; 4;TRUE
2018-12-12-15-53-46;ABP1991w;15;Passive;NC;1,114686;left;11,04198907;6,071336e+00; 6;TRUE
2018-12-12-15-53-46;ABP1991w;15;Passive;NC;1,114686;right;17,19674100;5,370793e+00; 8;TRUE
2018-12-12-15-53-46;ABP1991w;15;Passive;NC;1,114686;left;22,58422399;1,901448e+00;10;TRUE
2018-12-12-15-53-46;ABP1991w;15;Passive;NC;1,114686;right;24,56914341;1,584480e+00;12;TRUE
2018-12-12-15-53-46;ABP1991w;15;Passive;NC;1,114686;left;26,17036523;1,984869e+00;14;TRUE
2018-12-12-15-53-46;ABP1991w;15;Passive;NC;1,114686;right;28,18859646;4,803790e+00;16;TRUE
2018-12-12-15-53-46;ABP1991w;15;Passive;NC;1,114686;left;32,99238601;1,014109e+01;17;TRUE
2018-12-12-15-53-46;ABP1991w;15;Passive;NC;1,114686;right;43,21691281;7,989530e+00;19;TRUE
2018-12-12-15-53-46;ABP1991w;15;Passive;NC;1,114686;right;51,89033275;2,885527e+00;21;TRUE
2018-12-12-15-53-46;ABP1991w;16;Speed-up;KDE -45;1,429051;right; 1,38450214;4,119844e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w;16;Speed-up;KDE -45;1,429051;left; 5,52103528;1,824748e+01; 3;TRUE
2018-12-12-15-53-46;ABP1991w;16;Speed-up;KDE -45;1,429051;right;23,78520504;5,171796e-01; 5;TRUE
2018-12-12-15-53-46;ABP1991w;16;Speed-up;KDE -45;1,429051;left;24,48574122;1,117590e+00; 7;TRUE
2018-12-12-15-53-46;ABP1991w;16;Speed-up;KDE -45;1,429051;right;25,61997147;1,526180e+01; 9;TRUE
2018-12-12-15-53-46;ABP1991w;16;Speed-up;KDE -45;1,429051;left;40,88177646;1,898137e+01;10;TRUE
2018-12-12-15-53-46;ABP1991w;17;Speed-up;KDE 45;1,187483;right; 0,43375409;1,834589e-01; 1;TRUE
2018-12-12-15-53-46;ABP1991w;17;Speed-up;KDE 45;1,187483;left; 0,78404504;3,295887e+01; 3;TRUE
2018-12-12-15-53-46;ABP1991w;17;Speed-up;KDE 45;1,187483;right;33,74291244;1,361066e+01; 4;TRUE
2018-12-12-15-53-46;ABP1991w;18;Speed-up;NC;1,111969;right; 0,31698226;3,486024e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w;18;Speed-up;NC;1,111969;left; 3,80300647;2,601929e+00; 2;TRUE
2018-12-12-15-53-46;ABP1991w;18;Speed-up;NC;1,111969;right; 6,40501324;7,472454e+00; 4;TRUE
2018-12-12-15-53-46;ABP1991w;18;Speed-up;NC;1,111969;left;13,89415950;6,621789e+00; 6;TRUE
2018-12-12-15-53-46;ABP1991w;18;Speed-up;NC;1,111969;right;20,54932364;5,404227e+00; 8;TRUE
2018-12-12-15-53-46;ABP1991w;18;Speed-up;NC;1,111969;left;25,95355038;3,852896e+00; 9;TRUE
2018-12-12-15-53-46;ABP1991w;18;Speed-up;NC;1,111969;left;30,72391151;4,169665e-01;11;TRUE
2018-12-12-15-53-46;ABP1991w;18;Speed-up;NC;1,111969;right;31,15754463;6,605160e+00;13;TRUE
2018-12-12-15-53-46;ABP1991w;18;Speed-up;NC;1,111969;left;37,76278259;5,854506e+00;15;TRUE
2018-12-12-15-53-46;ABP1991w;18;Speed-up;NC;1,111969;right;43,63387681;4,553628e+00;17;TRUE
2018-12-12-15-53-46;ABP1991w;18;Speed-up;NC;1,111969;left;48,22089629;3,169003e+00;19;TRUE
2018-12-12-15-53-46;ABP1991w;18;Speed-up;NC;1,111969;right;51,38997713;8,139593e+00;21;TRUE
2018-12-12-15-53-46;ABP1991w;19;Speed-up;KDE -45;1,162152;right; 0,60052769;1,886463e+01; 1;TRUE
2018-12-12-15-53-46;ABP1991w;19;Speed-up;KDE -45;1,162152;left;19,46516263;1,824750e+01; 2;TRUE
2018-12-12-15-53-46;ABP1991w;19;Speed-up;KDE -45;1,162152;right;37,71265830;1,609589e+01; 3;TRUE
2018-12-12-15-53-46;ABP1991w;19;Speed-up;KDE -45;1,162152;left;53,80855113;5,654292e+00; 4;TRUE
2018-12-12-15-53-46;ABP1991w;19;Speed-up;KDE -45;1,162152;right;59,54626753;2,502056e-01; 6;TRUE
2018-12-12-15-53-46;ABP1991w;20;Speed-up;KDE 45;1,184037;left; 0,48385941;1,451112e+01; 1;TRUE
2018-12-12-15-53-46;ABP1991w;20;Speed-up;KDE 45;1,184037;right;15,02842209;1,180912e+01; 3;TRUE
2018-12-12-15-53-46;ABP1991w;20;Speed-up;KDE 45;1,184037;left;26,85420461;1,327701e+01; 5;TRUE
2018-12-12-15-53-46;ABP1991w;20;Speed-up;KDE 45;1,184037;right;40,13121799;1,185917e+01; 6;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;right; 0,40036703;5,370837e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;left; 5,80461305;2,485268e+00; 3;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;right; 8,28988063;1,356041e+01; 4;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;left;21,91705248;1,167530e+00; 6;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;left;23,86856929;2,501919e+00; 8;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;right;26,37056849;4,086427e+00;10;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;left;30,45699539;4,503484e+00;11;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;right;34,99386477;4,703625e+00;13;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;left;39,73084692;3,586121e+00;15;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;right;43,38373337;6,254916e+00;17;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;left;49,63864959;2,985640e+00;18;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;right;52,65756158;3,986431e+00;20;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;left;56,64399210;1,267712e+00;21;TRUE
2018-12-12-15-53-46;ABP1991w;21;Speed-up;NC;1,394881;right;57,99507763;1,701247e+00;23;TRUE
2018-12-12-15-53-46;ABP1991w;22;Speed-up;KDE -45;1,057662;right; 0,61723537;1,080855e+01; 1;TRUE
2018-12-12-15-53-46;ABP1991w;22;Speed-up;KDE -45;1,057662;left;11,42578713;1,219258e+01; 2;TRUE
2018-12-12-15-53-46;ABP1991w;22;Speed-up;KDE -45;1,057662;right;23,68512253;8,857351e+00; 4;TRUE
2018-12-12-15-53-46;ABP1991w;22;Speed-up;KDE -45;1,057662;left;32,57533586;1,197656e+01; 6;TRUE
2018-12-12-15-53-46;ABP1991w;22;Speed-up;KDE -45;1,057662;right;44,56793739;4,219969e+00; 8;TRUE
2018-12-12-15-53-46;ABP1991w;22;Speed-up;KDE -45;1,057662;left;48,78790631;3,686262e+00; 9;TRUE
2018-12-12-15-53-46;ABP1991w;22;Speed-up;KDE -45;1,057662;right;52,47416831;4,219873e+00;10;TRUE
2018-12-12-15-53-46;ABP1991w;23;Speed-up;KDE 45;1,418041;left; 0,50046726;1,331039e+01; 1;TRUE
2018-12-12-15-53-46;ABP1991w;23;Speed-up;KDE 45;1,418041;right;13,81086211;1,074153e+01; 2;TRUE
2018-12-12-15-53-46;ABP1991w;23;Speed-up;KDE 45;1,418041;left;24,55239032;1,222617e+01; 3;TRUE
2018-12-12-15-53-46;ABP1991w;23;Speed-up;KDE 45;1,418041;right;36,81195555;7,922806e+00; 5;TRUE
2018-12-12-15-53-46;ABP1991w;23;Speed-up;KDE 45;1,418041;left;44,73476167;2,151731e+00; 6;TRUE
2018-12-12-15-53-46;ABP1991w;23;Speed-up;KDE 45;1,418041;right;46,88656074;3,986287e+00; 8;TRUE
2018-12-12-15-53-46;ABP1991w;24;Speed-up;NC;1,239791;right; 0,56724419;3,686216e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w;24;Speed-up;NC;1,239791;left; 4,25346047;5,754338e+00; 2;TRUE
2018-12-12-15-53-46;ABP1991w;24;Speed-up;NC;1,239791;right;10,14169217;8,689685e+00; 4;TRUE
2018-12-12-15-53-46;ABP1991w;24;Speed-up;NC;1,239791;left;18,86468315;2,034919e+00; 6;TRUE
2018-12-12-15-53-46;ABP1991w;24;Speed-up;NC;1,239791;right;20,91628153;1,534497e+00; 8;TRUE
2018-12-12-15-53-46;ABP1991w;24;Speed-up;NC;1,239791;left;22,46746396;1,000777e+00;10;TRUE
2018-12-12-15-53-46;ABP1991w;24;Speed-up;NC;1,239791;right;23,48494321;3,686180e+00;12;TRUE
2018-12-12-15-53-46;ABP1991w;24;Speed-up;NC;1,239791;left;27,17112312;5,437544e+00;13;TRUE
2018-12-12-15-53-46;ABP1991w;24;Speed-up;NC;1,239791;right;32,62533420;9,874500e+00;15;TRUE
2018-12-12-15-53-46;ABP1991w;24;Speed-up;NC;1,239791;left;42,53305166;1,834763e+00;17;TRUE
2018-12-12-15-53-46;ABP1991w;24;Speed-up;NC;1,239791;right;44,41785779;9,507950e-01;19;TRUE
2018-12-12-15-53-46;ABP1991w;24;Speed-up;NC;1,239791;left;45,36872090;3,102309e+00;21;TRUE
2018-12-12-15-53-46;ABP1991w;25;Speed-up;KDE -45;1,446868;right; 0,56719785;3,452730e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w;25;Speed-up;KDE -45;1,446868;left; 4,01999579;9,540654e+00; 3;TRUE
2018-12-12-15-53-46;ABP1991w;25;Speed-up;KDE -45;1,446868;right;13,61058047;1,297683e+01; 5;TRUE
2018-12-12-15-53-46;ABP1991w;25;Speed-up;KDE -45;1,446868;left;26,58741195;2,006552e+01; 6;TRUE
2018-12-12-15-53-46;ABP1991w;25;Speed-up;KDE -45;1,446868;right;46,68629310;1,019122e+01; 8;TRUE
2018-12-12-15-53-46;ABP1991w;26;Speed-up;KDE 45;1,499530;left; 0,56715960;9,273832e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w;26;Speed-up;KDE 45;1,499530;right; 9,84106618;1,280996e+01; 3;TRUE
2018-12-12-15-53-46;ABP1991w;26;Speed-up;KDE 45;1,499530;left;22,66765665;1,894804e+01; 5;TRUE
2018-12-12-15-53-46;ABP1991w;26;Speed-up;KDE 45;1,499530;right;41,63248077;1,032451e+01; 7;TRUE
2018-12-12-15-53-46;ABP1991w;26;Speed-up;KDE 45;1,499530;left;51,95706365;5,570954e+00; 9;TRUE
2018-12-12-15-53-46;ABP1991w;27;Speed-up;NC;1,059566;right; 0,33396081;2,301445e+00; 1;TRUE
2018-12-12-15-53-46;ABP1991w;27;Speed-up;NC;1,059566;left; 2,63548184;1,818043e+00; 3;TRUE
2018-12-12-15-53-46;ABP1991w;27;Speed-up;NC;1,059566;right; 4,52021644;9,140897e+00; 5;TRUE
2018-12-12-15-53-46;ABP1991w;27;Speed-up;NC;1,059566;left;13,77740352;2,535337e+00; 7;TRUE
2018-12-12-15-53-46;ABP1991w;27;Speed-up;NC;1,059566;right;16,31274034;4,236529e+00; 8;TRUE
2018-12-12-15-53-46;ABP1991w;27;Speed-up;NC;1,059566;left;20,59938853;7,171646e-01;10;TRUE
